CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
789903708,0,45,1,2,5,2,1,0,35,6,3,2,4505.0,1562,2943.0,0.604,3968,68,0.619,0.347
708515358,0,40,1,1,3,1,4,0,36,6,3,2,4712.0,0,4712.0,0.84,4216,82,0.64,0.0
716564433,1,53,1,1,2,2,4,0,36,3,2,4,4287.0,0,4287.0,0.294,1635,41,0.242,0.0
718435158,0,50,0,3,3,1,0,0,40,5,1,4,34516.0,0,34516.0,0.986,1930,36,0.44,0.0
711968358,0,55,1,4,2,2,4,0,44,1,2,1,2638.0,1423,1215.0,0.551,4153,77,0.925,0.539
818926833,0,34,1,3,0,1,1,0,29,4,1,2,2000.0,0,2000.0,0.782,1944,42,0.75,0.0
720071583,1,48,1,2,6,1,4,0,36,5,1,3,7151.0,800,6351.0,0.986,854,22,0.375,0.112
712128258,0,49,1,4,3,2,4,3,40,5,3,5,13704.0,2127,11577.0,0.805,15872,116,0.681,0.155
721269108,0,45,1,5,2,2,4,0,33,5,3,3,2288.0,1249,1039.0,0.605,4504,87,0.706,0.546
718702908,0,53,1,2,6,2,4,0,36,6,2,1,1543.0,1041,502.0,0.92,4312,84,0.647,0.675
717327783,0,39,0,2,2,1,3,0,27,4,2,2,9959.0,1476,8483.0,0.952,2760,44,1.0,0.148
778936008,0,46,1,4,3,1,5,0,30,3,1,3,5869.0,0,5869.0,0.852,5103,83,0.844,0.0
790051758,1,50,0,2,2,2,0,0,42,2,1,2,31782.0,0,31782.0,1.056,4800,53,0.395,0.0
779696883,0,48,0,2,2,0,2,0,33,4,2,4,2998.0,1789,1209.0,0.807,1825,31,0.348,0.597
708542283,0,58,1,1,1,1,4,0,47,5,3,4,2495.0,2061,434.0,0.849,4399,70,0.707,0.826
721236408,0,38,0,2,2,1,3,0,29,5,3,3,7535.0,2517,5018.0,0.813,1655,41,0.577,0.334
709361058,0,35,0,2,2,1,2,0,24,5,1,3,7453.0,0,7453.0,0.712,1691,47,0.516,0.0
769701258,0,26,1,0,6,3,5,0,18,3,3,3,12463.0,1319,11144.0,0.655,3996,71,0.543,0.106
712303908,0,47,1,4,0,1,4,0,38,3,1,2,2633.0,1924,709.0,0.806,3407,66,0.535,0.731
708384033,1,45,1,3,5,1,4,0,35,3,3,3,2745.0,2463,282.0,0.643,2466,39,0.345,0.897
720289533,0,47,1,4,6,1,5,0,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607
710476908,0,39,1,3,2,1,5,0,28,3,3,3,9371.0,1066,8305.0,0.89,4754,78,0.857,0.114
717316008,0,38,0,2,6,1,0,0,36,6,2,3,3782.0,0,3782.0,0.717,14977,117,0.721,0.0
789144633,0,45,0,1,2,1,3,0,34,3,2,2,9705.0,850,8855.0,0.481,2001,34,0.889,0.088
812449758,1,43,0,3,3,2,2,0,38,2,3,2,12254.0,0,12254.0,0.705,2129,42,0.355,0.0
720033033,0,53,1,2,4,2,5,0,41,2,2,3,15101.0,1396,13705.0,0.692,13545,96,0.655,0.092
710194683,0,43,0,3,2,3,3,0,30,3,1,4,3244.0,2260,984.0,0.711,2313,39,0.857,0.697
805543158,0,52,0,3,2,1,0,0,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199
709494483,0,63,1,0,6,1,4,0,54,4,2,1,2420.0,1912,508.0,1.256,1730,36,0.565,0.79
824812983,0,42,0,3,6,2,2,0,38,5,1,1,6318.0,1397,4921.0,0.517,4166,86,0.755,0.221
771698658,0,44,0,5,2,1,2,0,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176
789528183,0,39,1,2,2,1,5,0,31,4,2,3,1438.3,997,441.3,1.867,2583,47,0.958,0.693
720735408,0,44,1,4,1,1,1,0,30,1,3,1,6329.0,1643,4686.0,0.706,8514,109,0.73,0.26
715083633,0,33,1,1,5,1,4,0,23,2,2,3,1830.0,1777,53.0,0.639,5271,76,0.854,0.971
714991608,0,41,1,3,3,2,1,0,31,3,3,2,1438.3,913,525.3,0.981,4300,68,0.619,0.635
793625583,0,48,1,3,3,2,1,0,42,6,1,1,3743.0,2090,1653.0,0.969,4674,67,0.718,0.558
708494583,0,49,1,3,5,0,4,0,36,4,1,3,1902.0,0,1902.0,0.693,3731,53,0.893,0.0
778899708,1,56,1,2,6,2,1,0,37,2,2,3,2963.0,0,2963.0,0.902,2919,47,0.382,0.0
720941433,1,53,1,3,3,1,4,0,41,3,3,2,1547.0,0,1547.0,0.845,2312,43,0.303,0.0
710045058,0,46,0,5,3,1,1,3,28,5,1,3,18797.0,2158,16639.0,0.446,1364,40,0.538,0.115
779530908,1,48,1,3,6,0,4,0,31,5,2,4,1438.3,0,1438.3,0.5,1897,58,0.706,0.0
770985633,0,39,0,2,6,1,1,0,26,6,1,2,5510.0,2027,3483.0,0.898,1980,42,0.68,0.368
771028533,1,48,1,3,4,1,4,3,35,5,1,3,10357.0,0,10357.0,0.506,911,25,0.19,0.0
709206333,1,44,1,4,2,2,1,0,30,3,4,4,4333.0,0,4333.0,0.463,1558,40,0.538,0.0
816615633,0,47,1,2,1,1,1,0,42,2,3,1,3256.0,2035,1221.0,0.655,7075,89,0.648,0.625
710869008,0,47,1,3,2,2,5,0,36,5,1,2,8332.0,0,8332.0,0.92,5108,78,1.0,0.0
825785508,0,49,0,3,3,2,0,0,45,3,2,2,14699.0,1049,13650.0,0.534,4890,64,0.561,0.071
712484733,0,47,0,5,6,2,2,0,32,6,2,3,8823.0,2517,6306.0,0.812,4674,85,0.848,0.285
822112383,0,52,0,3,0,1,2,0,48,5,1,2,1438.3,0,1438.3,0.618,3769,73,0.659,0.0
709665783,0,39,1,1,6,1,1,0,36,3,1,1,1637.0,0,1637.0,0.889,4800,70,0.795,0.0
789820308,0,50,1,3,2,1,4,0,40,3,2,2,2925.0,2065,860.0,0.692,3913,47,1.474,0.706
719106783,0,52,0,1,3,2,3,0,41,4,1,4,4103.0,1972,2131.0,0.665,16344,118,0.788,0.481
719327808,0,52,1,2,5,1,5,0,36,5,1,2,4006.0,2517,1489.0,0.557,1157,34,0.619,0.628
817035108,0,31,0,2,2,2,4,0,14,4,3,3,6933.0,1870,5063.0,0.656,15585,115,0.917,0.27
713114133,1,42,1,2,5,2,4,0,23,4,2,3,1443.0,0,1443.0,0.529,2092,38,0.31,0.0
809608533,0,49,1,4,4,2,5,0,44,6,3,2,18206.0,1586,16620.0,0.921,1439,48,1.0,0.087
711263058,0,29,1,1,6,2,4,0,36,1,1,2,2763.0,1879,884.0,0.701,4660,80,0.778,0.68
717114708,0,34,1,0,2,1,1,0,26,3,3,2,2991.0,1830,1161.0,0.777,4414,77,0.878,0.612
708735183,0,35,1,2,3,1,4,0,22,4,3,3,2544.0,1848,696.0,0.804,2289,49,0.441,0.726
825753258,0,47,0,4,5,1,2,0,43,4,3,1,6519.0,1525,4994.0,0.874,4495,81,1.025,0.234
715534083,0,46,1,2,0,2,5,0,33,2,3,1,2168.0,1334,834.0,0.622,4043,73,0.738,0.615
718692258,0,43,0,3,6,1,2,0,34,1,3,1,3755.0,1591,2164.0,0.883,14402,110,0.803,0.424
718570158,0,54,1,4,0,2,4,0,44,3,3,2,2901.0,2517,384.0,0.608,4731,83,0.804,0.868
803347908,0,34,1,1,2,2,4,1,28,4,3,2,15987.0,0,15987.0,1.494,2327,65,0.806,0.0
717078933,0,40,1,5,2,2,4,0,29,3,2,4,4205.0,2517,1688.0,0.652,4256,69,0.725,0.599
816832383,0,61,1,1,3,2,4,0,56,3,2,2,3421.0,2266,1155.0,0.659,6932,75,0.744,0.662
709459608,0,47,1,2,6,3,1,0,36,1,3,3,1811.0,0,1811.0,0.61,5390,87,0.776,0.0
717758583,0,40,0,3,3,3,2,0,36,4,2,1,3624.0,1975,1649.0,0.708,1469,23,1.091,0.545
787581858,0,46,0,2,6,3,0,0,37,3,2,4,3132.0,1466,1666.0,0.689,3612,59,0.595,0.468
709307808,1,59,1,2,3,1,1,0,36,3,3,3,4375.0,0,4375.0,0.621,2507,53,0.472,0.0
713452533,0,35,1,4,2,2,4,0,22,6,3,3,1438.3,0,1438.3,0.512,3427,64,0.829,0.0
712557708,0,35,0,1,3,1,2,0,21,5,2,2,6391.0,2317,4074.0,0.831,2274,61,1.033,0.363
795573333,0,41,0,3,3,1,3,0,35,6,2,1,8376.0,1165,7211.0,0.888,4142,67,0.634,0.139
713253858,1,50,1,1,0,1,5,0,37,2,2,3,1461.0,0,1461.0,0.563,2176,40,0.379,0.0
718977483,0,56,0,4,2,2,3,0,46,2,3,1,25736.0,1388,24348.0,0.743,7209,91,0.596,0.054
712219083,0,41,0,3,5,2,3,0,28,1,3,3,7142.0,1917,5225.0,0.727,7892,83,0.729,0.268
771854808,0,45,0,4,2,1,2,0,34,6,2,3,2731.0,1868,863.0,0.533,3915,66,0.65,0.684
714835833,0,43,0,4,3,0,3,0,36,3,3,2,34516.0,1048,33468.0,0.864,4192,73,0.738,0.03
720001758,0,42,1,1,2,2,4,0,34,5,1,3,3534.0,1175,2359.0,0.737,13588,94,0.808,0.332
789059958,0,42,0,4,3,1,0,1,30,6,2,4,34516.0,1045,33471.0,0.848,3574,75,0.923,0.03
717091533,0,29,1,1,2,2,5,0,36,5,2,3,13613.0,1172,12441.0,0.657,4253,84,0.75,0.086
715360458,0,45,1,3,2,0,5,0,36,2,3,2,12406.0,1980,10426.0,0.791,8113,90,0.5,0.16
711549408,0,51,0,3,5,1,3,0,42,5,1,3,1507.0,961,546.0,0.678,4126,90,0.667,0.638
721023708,0,47,0,4,5,1,2,0,36,3,3,3,17557.0,0,17557.0,0.667,2142,62,0.378,0.0
714536208,0,50,1,3,5,1,4,0,36,1,2,3,2473.0,1675,798.0,0.648,4203,73,0.872,0.677
789420933,0,39,1,2,5,1,4,0,30,3,1,3,3108.0,778,2330.0,0.645,4130,87,0.706,0.25
808964433,0,46,1,4,1,0,4,0,41,4,1,1,8693.0,1378,7315.0,0.799,1594,45,0.452,0.159
716334258,0,49,1,3,5,0,1,0,36,5,1,2,5238.0,1365,3873.0,1.027,1834,43,1.263,0.261
713736333,1,41,1,3,5,1,1,0,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0
716358033,0,53,1,1,2,2,4,0,43,6,3,4,6189.0,0,6189.0,0.538,5004,65,0.806,0.0
818336508,0,50,0,2,6,2,0,0,45,6,2,4,32719.0,1650,31069.0,0.717,4037,60,0.714,0.05
789466008,0,47,0,5,2,1,2,0,38,5,3,4,24033.0,612,23421.0,0.635,3578,75,0.531,0.025
720503508,0,44,1,1,5,0,4,0,37,1,2,3,5594.0,1235,4359.0,0.549,5220,75,0.829,0.221
779438208,0,38,1,3,2,2,4,0,22,4,3,3,1938.0,1175,763.0,0.85,4606,75,0.875,0.606
716253858,0,37,0,5,4,1,3,0,26,2,1,2,16730.0,1956,14774.0,0.675,1740,43,0.536,0.117
789777408,1,26,1,0,4,2,4,0,15,3,2,3,1442.0,1428,14.0,0.496,1134,26,0.238,0.99
719672283,0,47,0,4,2,1,2,3,39,4,2,4,33122.0,1587,31535.0,0.475,3145,63,0.75,0.048
716995083,0,52,0,2,3,2,3,0,44,6,2,4,2650.0,1049,1601.0,0.874,4218,64,0.73,0.396
715843533,0,26,0,1,0,2,1,0,36,3,4,3,2703.0,1256,1447.0,0.949,2111,29,0.706,0.465
716256483,0,50,1,2,2,2,5,0,36,6,2,4,2611.0,1824,787.0,0.711,4232,80,0.633,0.699
771903033,0,36,1,1,2,1,4,0,25,5,1,2,2999.0,1247,1752.0,0.962,2017,40,0.6,0.416
713594883,1,44,1,2,5,2,5,0,32,5,3,3,1486.0,849,637.0,0.621,2380,43,0.87,0.571
709246683,0,62,0,1,6,2,5,0,36,5,1,1,18457.0,2248,16209.0,0.578,3603,69,0.643,0.122
718950483,0,58,1,1,6,1,1,0,48,3,3,2,12423.0,1910,10513.0,0.405,1208,38,0.357,0.154
807971658,0,47,1,3,6,1,4,0,42,1,2,3,3669.0,2517,1152.0,0.83,13931,112,0.836,0.686
715050408,0,41,0,3,3,2,3,0,36,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196
717945108,0,49,1,3,2,3,1,0,36,6,1,2,3088.0,1477,1611.0,0.748,5095,77,0.833,0.478
825811158,0,51,1,2,3,2,4,0,47,5,2,3,3069.0,2517,552.0,0.73,4512,83,0.766,0.82
709335558,0,49,0,3,5,1,0,0,37,6,3,3,7753.0,1643,6110.0,0.798,3367,65,0.806,0.212
717222033,0,40,1,3,6,2,4,0,28,3,1,4,1647.0,1198,449.0,0.76,4272,76,0.81,0.727
721464783,0,62,1,0,2,1,4,0,36,3,2,2,1764.0,1540,224.0,0.937,2094,47,0.958,0.873
716380683,0,36,1,3,3,1,4,0,36,6,1,2,3880.0,1542,2338.0,1.015,1598,39,0.5,0.397
719843958,0,46,0,2,2,1,0,0,34,2,3,3,1754.0,894,860.0,0.691,4874,79,0.837,0.51
714425283,0,50,1,2,3,1,5,0,40,2,3,2,19962.0,0,19962.0,0.984,14703,119,0.859,0.0
714998508,0,53,0,3,5,1,0,0,36,2,2,0,3742.0,1454,2288.0,0.894,5326,62,0.676,0.389
710487033,0,44,1,2,3,1,1,0,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0.0
712390683,0,41,0,2,5,2,1,0,27,2,3,1,13409.0,1255,12154.0,0.742,15573,99,0.768,0.094
709984083,0,43,1,3,6,2,4,0,36,2,2,2,3849.0,1281,2568.0,0.777,7930,90,0.607,0.333
710633808,0,26,0,0,2,2,2,0,13,3,3,3,7102.0,0,7102.0,0.537,2411,41,0.281,0.0
798481383,1,40,1,3,5,1,4,0,34,5,1,2,2694.0,0,2694.0,0.872,2684,38,0.31,0.0
789540108,0,29,1,1,5,1,4,0,21,2,1,3,2832.0,1819,1013.0,0.674,4761,75,0.744,0.642
710829108,0,59,1,1,5,1,1,0,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294
721178583,1,37,1,3,2,3,5,0,22,2,3,2,5674.0,0,5674.0,0.906,1096,29,0.526,0.0
715279683,0,52,1,2,5,1,1,0,36,5,1,4,1438.3,0,1438.3,0.529,1679,39,0.5,0.0
713101383,0,44,1,2,6,1,1,0,36,1,1,1,1834.0,0,1834.0,0.618,5402,87,0.611,0.0
757053408,0,47,1,1,2,2,5,0,40,3,1,3,3811.0,1970,1841.0,0.828,3578,76,0.689,0.517
718768158,0,57,0,1,0,2,1,0,48,3,1,2,3539.0,0,3539.0,0.781,1336,23,0.211,0.0
719942883,0,54,0,5,2,1,2,0,38,3,3,3,2290.0,1434,856.0,0.923,1119,18,3.5,0.626
712481733,0,55,1,2,2,1,4,0,36,4,2,4,1438.3,739,699.3,0.727,4078,77,0.54,0.514
713967783,0,62,1,0,6,1,5,0,52,6,1,1,2683.0,1707,976.0,1.254,1582,33,0.941,0.636
815484783,0,57,0,0,5,2,2,0,42,6,4,3,8377.0,1211,7166.0,0.813,1797,44,1.2,0.145
817332483,1,63,0,0,1,2,5,0,47,6,4,3,7306.0,0,7306.0,0.875,2445,43,0.593,0.0
721332033,0,42,0,2,6,2,3,0,30,4,2,1,29195.0,892,28303.0,0.565,4411,67,0.763,0.031
716568708,0,47,1,2,2,1,4,0,36,6,3,2,2726.0,0,2726.0,0.844,1099,27,0.588,0.0
721092783,0,46,0,3,2,1,3,0,36,6,3,1,19838.0,1290,18548.0,0.59,3982,68,0.581,0.065
719484408,0,39,0,3,5,1,2,0,36,6,2,4,4759.0,1459,3300.0,1.24,2903,57,0.9,0.307
717823383,0,56,0,4,6,1,2,0,47,1,1,3,3426.0,1841,1585.0,0.734,4268,81,0.8,0.537
794543958,0,53,0,1,2,0,3,0,35,5,4,2,34516.0,1219,33297.0,1.129,1590,27,2.0,0.035
709824633,0,44,1,4,3,2,4,0,35,2,5,3,1552.0,1375,177.0,0.995,5064,80,0.905,0.886
789325008,0,49,0,3,0,2,4,0,38,5,3,1,7862.0,1991,5871.0,0.654,3645,82,0.608,0.253
719594433,0,35,1,2,2,2,5,0,26,6,1,2,3269.0,1434,1835.0,0.63,4672,66,0.65,0.439
804371733,0,40,0,2,5,1,3,0,29,5,2,3,9109.0,1347,7762.0,0.695,3991,84,0.867,0.148
712271958,0,37,0,3,5,3,3,0,36,4,2,3,9782.0,1793,7989.0,0.886,3672,75,0.923,0.183
801385458,0,52,0,1,5,1,0,0,46,5,2,4,8596.0,2019,6577.0,0.677,4017,80,0.6,0.235
714080433,0,40,1,5,0,1,1,0,36,2,3,2,3144.0,1787,1357.0,0.685,4758,67,0.558,0.568
721531683,0,44,1,4,2,2,5,0,36,3,1,3,8482.0,0,8482.0,0.563,4076,81,0.688,0.0
717856983,0,42,1,5,5,1,5,0,29,3,2,3,1840.0,1267,573.0,0.605,4515,76,0.49,0.689
708151008,0,49,1,4,2,1,1,0,41,5,1,2,6250.0,644,5606.0,1.06,2433,41,1.158,0.103
718736883,0,49,1,3,5,2,4,0,36,4,1,4,4328.0,2058,2270.0,0.835,3421,61,1.033,0.476
711286533,0,43,0,3,2,3,2,0,31,5,1,2,13448.0,0,13448.0,0.667,5067,62,0.722,0.0
708211383,0,35,1,3,2,2,4,0,27,3,3,3,2664.0,0,2664.0,0.731,3906,74,0.574,0.0
780241758,0,59,0,1,3,2,2,0,45,4,2,4,3943.0,2517,1426.0,0.467,3527,59,0.788,0.638
713281833,1,37,0,3,6,2,1,0,29,6,2,3,13589.0,2517,11072.0,0.941,9456,79,1.026,0.185
756409758,0,44,1,2,2,1,4,0,37,4,5,4,3203.0,2076,1127.0,0.543,1433,38,1.0,0.648
716610558,0,65,1,0,3,2,1,0,36,3,3,3,10962.0,1559,9403.0,0.708,2724,71,0.651,0.142
710813733,0,48,0,4,5,1,2,3,35,5,3,4,33791.0,0,33791.0,0.712,1546,41,0.577,0.0
712912233,0,50,1,0,4,0,4,0,36,3,4,1,3468.0,2221,1247.0,0.783,14222,122,0.627,0.64
713945883,1,62,1,2,2,1,4,0,52,4,2,2,2490.0,513,1977.0,0.678,864,20,0.333,0.206
715698633,0,40,1,2,6,1,4,0,36,3,1,1,5093.0,2376,2717.0,0.822,2341,57,0.541,0.467
793581933,0,50,0,3,3,2,1,3,44,4,3,4,19853.0,1513,18340.0,0.802,1878,55,0.41,0.076
794528283,0,44,0,4,0,1,2,0,28,4,2,2,2748.0,878,1870.0,0.633,3383,67,0.558,0.32
711984633,0,36,1,3,2,1,4,0,27,1,2,3,2328.0,1953,375.0,0.599,4373,89,0.935,0.839
710881008,0,42,0,3,3,2,3,0,29,3,1,1,6380.0,1238,5142.0,0.903,4119,66,0.61,0.194
802834158,1,42,0,4,6,1,2,0,36,3,2,2,6743.0,1737,5006.0,0.598,1934,30,0.579,0.258
718021608,0,45,1,3,2,1,1,0,34,4,5,2,1533.0,728,805.0,0.906,4659,83,0.766,0.475
709883883,0,46,1,4,5,0,5,0,34,2,3,1,8110.0,1549,6561.0,0.808,8033,94,0.649,0.191
719035758,0,53,1,3,5,0,4,0,43,5,1,2,2383.0,1516,867.0,0.857,4917,78,0.95,0.636
808273533,1,39,0,2,3,2,2,0,34,3,4,3,1818.0,0,1818.0,0.651,2054,55,0.774,0.0
781794708,1,35,0,3,4,3,3,0,29,2,1,3,17030.0,1911,15119.0,0.528,715,25,0.562,0.112
716751858,1,34,1,1,6,1,4,0,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207
817607358,1,44,1,2,3,3,5,1,35,3,3,3,34516.0,0,34516.0,0.767,2227,44,0.63,0.0
720509433,0,51,1,2,0,2,4,0,31,2,1,3,2306.0,1627,679.0,0.507,3776,70,0.944,0.706
710202783,0,33,0,2,2,1,2,0,13,3,3,3,1963.0,1721,242.0,0.68,1378,37,0.762,0.877
713482608,0,47,0,4,0,1,1,0,35,6,1,2,3560.0,751,2809.0,1.096,4060,79,0.975,0.211
821872758,0,65,0,0,3,2,4,3,56,4,2,4,12609.0,2517,10092.0,0.833,2121,49,0.531,0.2
789338583,0,42,0,2,1,1,3,0,32,4,2,2,26222.0,1073,25149.0,1.288,1988,30,0.579,0.041
787655058,0,44,1,2,5,2,4,0,37,5,2,3,2568.0,1875,693.0,0.578,4254,85,0.735,0.73
708195633,0,40,0,2,3,3,3,3,32,5,2,3,34516.0,1182,33334.0,0.613,2440,54,0.543,0.034
714820158,1,29,0,0,3,2,1,0,36,6,3,1,5988.0,660,5328.0,1.041,10211,68,1.0,0.11
713591283,0,36,1,3,5,1,5,0,23,6,6,1,2161.0,1404,757.0,0.68,4389,77,0.878,0.65
715374558,0,26,0,0,0,0,4,0,36,5,2,3,4150.0,456,3694.0,1.126,2483,74,0.542,0.11
711589758,0,42,0,5,3,1,2,0,32,1,2,2,4162.0,1641,2521.0,0.719,3967,75,0.923,0.394
708573933,0,45,1,2,6,2,4,3,36,2,2,3,13026.0,789,12237.0,0.74,14747,100,0.724,0.061
708877458,0,50,1,3,5,1,5,0,34,2,3,3,11343.0,0,11343.0,0.709,8027,94,0.679,0.0
787480158,0,57,1,2,6,1,4,0,45,4,2,0,2494.0,1639,855.0,0.858,1555,39,0.625,0.657
713835258,0,53,0,1,6,1,0,0,48,3,2,3,3088.0,2083,1005.0,0.633,1561,40,0.538,0.675
713605908,0,49,0,3,2,1,0,0,37,1,1,1,34516.0,1316,33200.0,0.569,3863,69,0.643,0.038
717432933,0,52,1,5,6,2,5,0,36,3,1,3,3167.0,1387,1780.0,0.899,4587,76,0.551,0.438
767280633,0,46,1,2,2,3,4,0,39,5,2,2,3003.0,1454,1549.0,0.595,4378,96,0.548,0.484
719880408,0,46,1,4,2,1,4,0,35,6,3,1,3072.0,1611,1461.0,0.682,3992,57,0.727,0.524
716400633,0,33,0,3,3,2,1,0,24,6,3,3,5156.0,1427,3729.0,0.48,2057,54,0.421,0.277
716038533,0,42,1,3,2,3,4,0,32,3,1,2,7169.0,902,6267.0,0.834,1438,35,0.591,0.126
721232058,0,49,0,1,2,3,1,3,41,6,1,3,20231.0,977,19254.0,0.893,1215,36,0.714,0.048
714321408,0,65,0,1,3,1,1,0,56,6,2,2,2246.0,1326,920.0,0.543,1429,32,0.455,0.59
711727083,0,50,1,1,2,2,1,0,36,2,1,3,2833.0,1622,1211.0,0.951,14341,101,0.712,0.573
765824058,0,46,0,4,1,1,3,0,39,3,3,1,5106.0,1539,3567.0,0.907,3784,74,0.609,0.301
754564308,0,46,1,3,2,1,1,0,39,3,3,2,2644.0,2126,518.0,0.748,3601,66,0.65,0.804
713047608,1,40,1,2,0,3,4,0,36,6,1,3,2387.0,2013,374.0,0.449,2134,41,0.952,0.843
710763783,0,49,0,2,3,1,3,0,32,4,1,3,28142.0,762,27380.0,0.982,3676,47,1.35,0.027
778275783,0,37,1,2,6,3,4,0,27,5,1,2,2868.0,1434,1434.0,0.777,2909,64,0.488,0.5
756598833,0,38,0,1,5,1,4,0,31,6,3,3,6236.0,1204,5032.0,0.817,5389,84,0.826,0.193
824150733,0,43,0,2,3,1,3,3,39,3,1,3,34516.0,1987,32529.0,0.673,16177,122,0.848,0.058
716307558,1,50,1,3,3,1,4,0,40,6,2,4,2897.0,1506,1391.0,0.618,2214,46,0.484,0.52
718726833,0,39,0,1,3,1,3,0,28,4,2,4,3327.0,0,3327.0,1.089,1665,36,0.636,0.0
711305208,0,52,0,2,6,1,2,0,36,6,3,4,14785.0,1088,13697.0,0.961,4354,70,0.489,0.074
712506708,0,39,1,3,0,2,4,0,25,6,1,2,3920.0,2008,1912.0,0.944,3178,53,0.656,0.512
772528158,1,55,1,3,6,2,4,0,45,4,3,4,1741.0,0,1741.0,0.84,2546,42,0.4,0.0
823539558,0,39,1,3,5,2,5,3,35,2,2,3,33565.0,1627,31938.0,0.66,8360,94,0.843,0.048
719813058,0,44,1,5,6,1,4,0,34,2,1,3,2490.0,1235,1255.0,0.823,8065,88,0.76,0.496
721440633,0,55,1,1,3,2,4,0,36,5,2,3,7982.0,897,7085.0,0.778,4387,71,0.511,0.112
711151383,1,34,1,1,4,2,4,0,26,3,2,5,2066.0,347,1719.0,0.511,2157,37,0.321,0.168
719770158,1,54,1,3,4,2,4,0,49,1,4,3,8516.0,0,8516.0,0.549,2189,37,0.276,0.0
720241758,0,55,0,0,1,1,3,0,36,3,1,3,8276.0,1671,6605.0,0.359,1409,25,0.25,0.202
771723408,1,37,1,2,6,2,4,0,25,3,2,4,1690.0,0,1690.0,0.69,2645,60,0.622,0.0
710741208,0,39,0,2,3,2,3,0,36,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28
716919633,0,58,1,1,5,3,1,0,39,5,1,1,2406.0,0,2406.0,1.016,4450,73,0.698,0.0
718758783,0,44,1,4,6,2,4,3,36,2,3,3,13067.0,1943,11124.0,0.85,15172,118,1.034,0.149
712891833,0,45,1,2,2,3,4,0,36,3,1,1,2723.0,1902,821.0,0.723,3875,84,0.75,0.698
716549058,0,45,1,4,5,1,1,0,36,3,1,3,3111.0,2290,821.0,1.612,1998,41,0.464,0.736
716262708,0,51,1,2,0,2,4,0,36,1,3,2,1438.3,718,720.3,0.571,4447,71,0.821,0.499
809565183,1,52,1,1,2,2,4,0,47,3,3,4,1842.0,625,1217.0,0.729,2650,43,0.483,0.339
713668158,1,31,1,1,5,2,5,0,36,2,3,3,21067.0,0,21067.0,0.995,9212,71,0.821,0.0
710519433,0,48,0,1,6,0,3,0,36,3,1,0,3131.0,2517,614.0,0.602,1439,40,0.481,0.804
757044033,0,44,0,2,2,3,3,0,37,3,1,3,1965.0,1021,944.0,0.516,3968,57,0.781,0.52
787723758,0,58,1,3,6,1,4,0,48,2,1,2,3603.0,1465,2138.0,0.63,14235,101,0.656,0.407
719887008,0,38,1,3,2,1,4,0,36,5,4,3,1757.0,1352,405.0,0.879,4121,81,0.421,0.769
827051808,1,44,1,0,0,1,4,0,40,5,4,2,7499.0,1083,6416.0,0.716,2478,45,0.667,0.144
789577833,0,56,0,2,2,1,0,0,49,4,1,4,8902.0,1932,6970.0,0.781,969,29,1.071,0.217
789607983,0,38,0,3,3,1,1,0,32,6,6,2,8603.0,1046,7557.0,0.826,1758,40,0.739,0.122
719701383,0,44,0,4,6,1,2,0,32,4,3,3,5175.0,0,5175.0,0.72,14304,99,0.768,0.0
826783233,0,57,1,3,3,2,4,0,53,1,3,2,3029.0,2214,815.0,0.7,4750,89,0.978,0.731
716176683,0,46,0,4,2,2,3,0,33,5,1,1,2371.0,1748,623.0,0.663,4460,78,1.053,0.737
794490858,0,48,1,1,3,1,1,3,28,3,1,2,15713.0,1387,14326.0,0.904,4775,61,0.605,0.088
788744058,0,48,1,2,3,1,5,0,27,3,1,2,4009.0,1361,2648.0,0.886,4506,80,0.86,0.339
721020858,0,34,1,1,0,2,5,0,20,2,2,2,3190.0,1959,1231.0,0.622,4220,66,0.61,0.614
765055833,0,56,0,4,6,1,3,0,49,3,4,2,4310.0,2229,2081.0,0.643,1645,33,0.941,0.517
711742758,1,43,1,5,0,2,1,0,32,2,3,1,11508.0,0,11508.0,1.005,5242,74,0.574,0.0
719407983,0,37,1,0,4,1,4,0,25,4,3,2,2061.0,1483,578.0,1.362,2400,60,0.622,0.72
710035008,0,31,1,0,5,2,4,0,24,3,2,4,3827.0,1397,2430.0,0.88,2491,64,1.0,0.365
713861733,0,50,0,3,2,0,3,0,36,4,3,1,34516.0,1542,32974.0,0.869,1770,65,0.585,0.045
